AAR;UHELDSART;UHELDKOMMUNE;X_KOORDINAT;Y_KOORDINAT;UHELDSDATO;TIME
2024;Anmsuh;København;723249,001;6172349,001;16-05-2024;15
2024;Anmsuh;København;721149,001;6174229,001;16-05-2024;21
2024;Anmsuh;København;720001,021;6177439,814;16-05-2024;21
2024;Mskduh;København;725508,096;6179546,107;15-05-2024;15
2024;Pskduh;København;722311,676;6180377,18;14-05-2024;11
2024;Pskduh;København;727205,041;6173317,847;16-05-2024;14
2024;Anmsuh;København;724839,153;6175354,507;15-05-2024;14
2024;Anmsuh;København;723081,001;6175292,001;16-05-2024;17
2024;Anmsuh;København;727169,001;6174185,001;16-05-2024;19
2024;Exuh;København;719405,492;6172944,146;16-05-2024;14
2024;Anmsuh;København;725465,001;6171618,001;17-05-2024;12
2024;Pskduh;København;722534,001;6177520,001;17-05-2024;15
2024;Pskduh;København;721421,168;6178140,391;17-05-2024;16
2024;Pskduh;København;727005,001;6177150,001;17-05-2024;22
2024;Pskduh;København;724534,524;6175597,266;19-05-2024;0
2024;Pskduh;København;724247,001;6179597,001;02-04-2024;10
2024;Anmsuh;København;719738,825;6177499,93;20-05-2024;11
2024;Pskduh;København;725030,001;6174803,001;23-05-2024;16
2024;Anmsuh;København;726464,423;6172081,615;23-02-2024;14
2024;Anmsuh;København;725728,001;6175372,001;12-03-2024;6
2024;Anmsuh;København;726444,001;6176562,001;10-04-2024;18
2024;Anmsuh;København;720683,001;6173361,001;19-04-2024;7
2024;Anmsuh;København;725096,197;6176576,453;09-04-2024;13
2024;Anmsuh;København;725067,001;6176378,001;23-04-2024;18
2024;Anmsuh;København;726171,001;6173527,001;12-04-2024;19
2024;Anmsuh;København;724598,001;6178504,001;29-04-2024;16
2024;Anmsuh;København;728777,001;6172639,001;28-04-2024;15
2024;Anmsuh;København;725573,001;6175693,001;23-04-2024;8
2024;Anmsuh;København;724104,001;6175623,001;16-05-2024;21
2024;Exuh;København;725324,061;6176467,78;02-05-2024;14
2024;Exuh;København;722411,001;6177413,001;14-05-2024;0
2024;Exuh;København;722258,001;6178456,001;16-05-2024;16
2024;Exuh;København;724082,46;6174835,083;05-05-2024;0
2024;Anmsuh;København;724677,001;6178461,001;17-05-2024;12
2024;Anmsuh;København;720815,001;6173107,001;17-05-2024;8
2024;Anmsuh;København;726534,001;6174303,001;17-05-2024;17
2024;Anmsuh;København;723948,001;6175740,001;18-05-2024;13
2024;Anmsuh;København;721051,44;6173670,527;18-05-2024;11
2024;Anmsuh;København;726560,737;6174421,071;18-05-2024;15
2024;Exuh;København;726427,001;6173781,001;18-05-2024;18
2024;Anmsuh;København;720892,871;6179021,87;18-05-2024;23
2024;Anmsuh;København;720772,001;6174207,001;19-05-2024;19
2024;Exuh;København;724808,001;6175371,001;19-05-2024;17
2024;Anmsuh;København;721079,001;6174132,001;19-05-2024;19
2024;Anmsuh;København;721687,001;6180731,001;19-05-2024;20
2024;Anmsuh;København;720273,12;6171944,027;20-05-2024;12
2024;Exuh;København;723977,001;6174363,001;16-05-2024;8
2024;Anmsuh;København;719179,001;6180310,001;21-05-2024;6
2024;Anmsuh;København;724488,001;6176006,001;09-05-2024;2
2024;Anmsuh;København;723488,301;6177278,857;21-05-2024;9
2024;Exuh;København;724841,991;6178411,79;21-05-2024;9
2024;Anmsuh;København;724782,001;6178569,001;04-03-2024;16
2024;Anmsuh;København;718948,466;6179057,994;14-05-2024;16
2024;Anmsuh;København;724410,772;6177358,931;21-05-2024;11
2024;Anmsuh;København;728914,001;6172648,001;16-05-2024;17
2024;Anmsuh;København;722891,001;6172375,001;21-05-2024;19
2024;Anmsuh;København;724810,001;6178454,001;21-05-2024;21
2024;Anmsuh;København;725760,001;6173494,001;22-05-2024;9
2024;Exuh;København;719379,319;6175053,13;21-05-2024;15
2024;Anmsuh;København;718982,001;6173823,001;21-05-2024;15
2024;Exuh;København;723819,001;6176125,001;17-05-2024;11
2024;Anmsuh;København;725660,001;6178061,001;22-05-2024;11
2024;Anmsuh;København;723696,001;6176747,001;03-05-2024;9
2024;Exuh;København;722896,001;6174782,001;16-05-2024;17
2024;Anmsuh;København;725628,001;6176103,001;23-05-2024;9
2024;Anmsuh;København;720758,773;6172937,603;20-05-2024;11
2024;Exuh;København;720474,869;6172799,428;23-05-2024;9
2024;Exuh;København;723769,131;6177087,23;23-05-2024;17
2024;Anmsuh;København;726002,953;6172522,687;23-05-2024;17
2024;Anmsuh;København;723468,001;6177886,001;16-05-2024;23
2024;Mskduh;København;720150,001;6172354,001;17-05-2024;14
2024;Mskduh;København;721645,725;6177917,477;21-05-2024;13
2024;Mskduh;København;723461,089;6171305,079;21-05-2024;13
2024;Mskduh;København;722835,001;6172310,001;23-05-2024;8
2024;Anmsuh;København;726690,001;6173367,001;22-05-2024;16
2024;Anmsuh;København;723241,001;6174864,001;29-02-2024;19
2024;Pskduh;København;724684,001;6181037,001;26-05-2024;9
2024;Pskduh;København;724454,603;6177024,638;27-05-2024;10
2024;Pskduh;København;725825,001;6175453,001;30-05-2024;16
2024;Pskduh;København;722269,001;6178588,001;30-05-2024;14
2024;Anmsuh;København;725540,001;6170772,001;13-03-2024;20
2024;Anmsuh;København;724107,504;6176396,015;10-04-2024;16
2024;Anmsuh;København;723939,001;6175292,001;12-04-2024;22
2024;Anmsuh;København;722766,725;6174300,777;20-04-2024;20
2024;Anmsuh;København;723047,001;6174465,001;26-04-2024;16
2024;Anmsuh;København;726758,001;6174176,001;07-05-2024;13
2024;Anmsuh;København;726246,692;6174765,032;24-05-2024;7
2024;Anmsuh;København;723723,167;6179480,904;23-05-2024;14
2024;Anmsuh;København;723252,001;6175356,001;25-05-2024;11
2024;Anmsuh;København;724655,001;6180898,001;25-05-2024;14
2024;Pskduh;København;725032,001;6175343,001;26-05-2024;11
2024;Exuh;København;721687,901;6174599,48;26-05-2024;20
2024;Exuh;København;726662,069;6173486,379;24-05-2024;9
2024;Anmsuh;København;722597,13;6173171,865;12-05-2024;11
2024;Exuh;København;719876,779;6172940,472;25-05-2024;22
2024;Anmsuh;København;727115,001;6176911,001;20-05-2024;23
2024;Anmsuh;København;725267,001;6179401,001;27-05-2024;11
2024;Anmsuh;København;723496,001;6178006,001;27-05-2024;13
2024;Anmsuh;København;724859,001;6175413,001;27-05-2024;16
2024;Anmsuh;København;721988,001;6179299,001;27-05-2024;15
2024;Anmsuh;København;718815,538;6179140,284;27-05-2024;18
2024;Anmsuh;København;722205,001;6178723,001;24-05-2024;21
2024;Anmsuh;København;722576,228;6173160,005;23-05-2024;8
2024;Anmsuh;København;725868,001;6171780,001;29-05-2024;7
2024;Exuh;København;719433,001;6178820,001;21-04-2024;2
2024;Anmsuh;København;726433,224;6172956,611;29-05-2024;13
2024;Anmsuh;København;721667,667;6178767,187;29-05-2024;16
2024;Anmsuh;København;725384,001;6176452,001;29-05-2024;15
2024;Anmsuh;København;725745,86;6176934,365;30-05-2024;7
2024;Anmsuh;København;722485,714;6174248,318;30-05-2024;14
2024;Anmsuh;København;726663,001;6176635,001;30-05-2024;16
2024;Mskduh;København;723472,001;6174528,001;24-05-2024;20
2024;Mskduh;København;723945,001;6175514,001;26-05-2024;2
2024;Mskduh;København;720341,001;6177925,001;28-05-2024;18
2024;Mskduh;København;724499,004;6177478,391;30-05-2024;12
2024;Pskduh;København;722686,443;6178124,862;10-04-2024;14
2024;Pskduh;København;723817,001;6178106,001;12-04-2024;23
2024;Pskduh;København;725355,001;6176922,001;06-05-2024;11
2024;Pskduh;København;718863,001;6177493,001;31-05-2024;7
2024;Pskduh;København;724261,064;6175866,666;31-05-2024;9
2024;Pskduh;København;721202,001;6174586,001;02-06-2024;13
2024;Pskduh;København;725827,001;6174932,001;03-06-2024;19
2024;Pskduh;København;725527,001;6176402,001;04-06-2024;16
2024;Anmsuh;København;727142,228;6173512,672;29-02-2024;9
2024;Exuh;København;724891,831;6170829,03;03-03-2024;12
2024;Anmsuh;København;725028,001;6174254,001;21-03-2024;15
2024;Anmsuh;København;718921,001;6179020,001;18-03-2024;7
2024;Anmsuh;København;723944,001;6175958,001;23-03-2024;1
2024;Anmsuh;København;721167,001;6178599,001;22-03-2024;15
2024;Anmsuh;København;720589,001;6177672,001;09-04-2024;8
2024;Exuh;København;726596,031;6174891,64;27-05-2024;0
2024;Exuh;København;725493,001;6177195,001;31-05-2024;12
2024;Anmsuh;København;718549,001;6180390,001;31-05-2024;15
2024;Anmsuh;København;723614,632;6171823,253;31-05-2024;17
2024;Exuh;København;724111,848;6170531,834;31-05-2024;17
2024;Anmsuh;København;724144,001;6176061,001;01-06-2024;4
2024;Exuh;København;722603,001;6173272,001;01-06-2024;15
2024;Anmsuh;København;725374,242;6171050,1;01-06-2024;16
2024;Anmsuh;København;725024,705;6175347,64;01-06-2024;18
2024;Exuh;København;719860,971;6174726,78;31-05-2024;22
2024;Exuh;København;725049,631;6169556,21;02-06-2024;16
2024;Exuh;København;724982,001;6178041,001;02-06-2024;18
2024;Exuh;København;723802,001;6178027,001;03-06-2024;9
2024;Anmsuh;København;727451,001;6174269,001;03-06-2024;13
2024;Anmsuh;København;717473,569;6179081,042;03-06-2024;13
2024;Exuh;København;725518,609;6174952,593;03-06-2024;16
2024;Anmsuh;København;724703,001;6180331,001;04-06-2024;6
2024;Anmsuh;København;725992,441;6174438,464;04-06-2024;8
2024;Anmsuh;København;720601,001;6179190,001;04-06-2024;15
2024;Anmsuh;København;722790,349;6177366,037;05-06-2024;17
2024;Exuh;København;727589,001;6174500,001;05-06-2024;19
2024;Exuh;København;721129,001;6174342,001;28-05-2024;8
2024;Anmsuh;København;721511,001;6179142,001;06-06-2024;11
2024;Exuh;København;725636,561;6176699,87;06-06-2024;9
2024;Anmsuh;København;721071,001;6172141,001;06-06-2024;16
2024;Pskduh;København;720147,772;6179669,417;31-05-2024;15
2024;Mskduh;København;725584,001;6178502,001;03-06-2024;15
2024;Pskduh;København;720520,001;6179016,001;05-06-2024;20
2024;Anmsuh;København;719969,001;6173742,001;01-06-2024;8
2024;Anmsuh;København;724383,001;6180643,001;06-06-2024;10
2024;Pskduh;København;726514,001;6175204,001;07-06-2024;9
2024;Pskduh;København;724127,001;6176965,001;08-06-2024;1
2024;Pskduh;København;724164,967;6175563,77;06-06-2024;22
2024;Pskduh;København;721802,001;6180547,001;13-06-2024;17
2024;Exuh;København;724237,001;6178073,001;15-03-2024;11
2024;Anmsuh;København;720959,386;6178178,963;31-03-2024;21
2024;Anmsuh;København;726272,001;6175848,001;22-04-2024;10
2024;Anmsuh;København;718124,001;6179469,001;01-05-2024;13
2024;Anmsuh;København;724197,001;6176771,001;14-05-2024;13
2024;Anmsuh;København;726523,001;6174589,001;07-06-2024;13
2024;Anmsuh;København;724782,001;6178514,001;07-06-2024;16
2024;Anmsuh;København;718948,466;6179057,994;07-06-2024;17
2024;Anmsuh;København;724525,001;6176031,001;08-06-2024;1
2024;Mskduh;København;720802,001;6179081,001;09-06-2024;3
2024;Anmsuh;København;722123,001;6178344,001;09-06-2024;13
2024;Exuh;København;727383,463;6172744,517;09-05-2024;14
2024;Anmsuh;København;724548,907;6174852,744;11-06-2024;1
2024;Exuh;København;724003,001;6175546,001;26-05-2024;1
2024;Pskduh;København;719161,52;6173652,946;27-05-2024;13
2024;Anmsuh;København;726066,495;6172140,373;11-06-2024;8
2024;Exuh;København;722765,001;6174262,001;11-06-2024;10
2024;Anmsuh;København;719621,001;6176427,001;05-06-2024;14
2024;Anmsuh;København;724757,001;6178244,001;25-05-2024;13
2024;Anmsuh;København;726574,319;6175066,784;12-06-2024;14
2024;Anmsuh;København;720517,336;6177622,19;13-06-2024;14
2024;Pskduh;København;719125,233;6175776,156;10-06-2024;3
2024;Mskduh;København;723824,55;6176331,121;08-06-2024;23
2024;Mskduh;København;724251,001;6171947,001;10-06-2024;14
2024;Mskduh;København;724697,001;6180332,001;11-06-2024;5
2024;Mskduh;København;721047,001;6173667,001;13-06-2024;13
2024;Pskduh;København;722425,476;6174253,575;12-06-2024;14
2024;Anmsuh;København;722147,001;6179450,001;06-06-2024;19
2024;Anmsuh;København;722349,091;6178441,355;06-06-2024;19
2024;Pskduh;København;722339,001;6177918,001;02-06-2024;15
2024;Pskduh;København;723157,001;6173450,001;03-06-2024;15
2024;Pskduh;København;723191,001;6175349,001;15-06-2024;0
2024;Pskduh;København;721186,001;6174584,001;19-06-2024;10
2024;Pskduh;København;719818,001;6177668,001;07-06-2024;9
2024;Anmsuh;København;724778,719;6177586,058;23-04-2024;21
2024;Exuh;København;724691,001;6176403,001;10-05-2024;20
2024;Anmsuh;København;724117,001;6178288,001;16-05-2024;17
2024;Pskduh;København;722891,575;6177908,529;29-05-2024;15
2024;Anmsuh;København;726526,001;6174577,001;13-06-2024;10
2024;Exuh;København;723848,834;6173076,361;12-06-2024;11
2024;Anmsuh;København;723404,001;6174692,001;14-06-2024;9
2024;Anmsuh;København;724135,373;6176050,201;14-06-2024;13
2024;Anmsuh;København;720147,772;6179669,417;14-06-2024;16
2024;Exuh;København;724475,64;6176583,35;14-06-2024;19
2024;Anmsuh;København;726007,919;6172575,4;15-06-2024;0
2024;Anmsuh;København;725987,001;6172996,001;15-06-2024;0
2024;Exuh;København;724939,611;6176642,916;16-06-2024;13
2024;Pskduh;København;725408,001;6173966,001;16-06-2024;13
2024;Anmsuh;København;719565,822;6176351,626;16-06-2024;18
2024;Exuh;København;718557,001;6178784,001;16-06-2024;18
2024;Anmsuh;København;723820,001;6174557,001;16-06-2024;16
2024;Anmsuh;København;724107,001;6175482,001;16-06-2024;22
2024;Exuh;København;725074,001;6180350,001;10-06-2024;16
2024;Anmsuh;København;720955,001;6177303,001;08-06-2024;16
2024;Anmsuh;København;724430,913;6181469,504;06-06-2024;8
2024;Anmsuh;København;719368,237;6175129,775;06-06-2024;15
2024;Anmsuh;København;724432,001;6176455,001;17-06-2024;18
2024;Anmsuh;København;726476,001;6173511,001;17-06-2024;21
2024;Exuh;København;725997,001;6172137,001;11-06-2024;8
2024;Anmsuh;København;722292,001;6177417,001;18-06-2024;10
2024;Exuh;København;724863,041;6176040,85;18-06-2024;13
2024;Anmsuh;København;727375,001;6174942,001;18-06-2024;15
2024;Anmsuh;København;722144,919;6169331,487;18-06-2024;20
2024;Anmsuh;København;720998,001;6174121,001;07-06-2024;14
2024;Exuh;København;726556,001;6171675,001;06-06-2024;16
2024;Anmsuh;København;721804,001;6180146,001;19-06-2024;16
2024;Anmsuh;København;727204,151;6173320,701;19-06-2024;18
2024;Anmsuh;København;726175,001;6175055,001;18-06-2024;12
2024;Exuh;København;719226,001;6175649,001;06-06-2024;15
2024;Exuh;København;720826,991;6177231,19;10-06-2024;1
2024;Anmsuh;København;722828,001;6179971,001;18-06-2024;12
2024;Anmsuh;København;722016,001;6178674,001;09-06-2024;17
2024;Anmsuh;København;722897,496;6176805,725;20-06-2024;11
2024;Anmsuh;København;718710,001;6179453,001;07-06-2024;17
2024;Exuh;København;724695,528;6170507,876;20-06-2024;16
2024;Pskduh;København;724321,298;6175778,154;16-06-2024;1
2024;Anmsuh;København;722835,539;6174565,185;05-05-2024;23
2024;Mskduh;København;723038,861;6170856,407;14-06-2024;15
2024;Mskduh;København;724991,001;6170833,001;15-06-2024;12
2024;Mskduh;København;723019,001;6174675,001;18-06-2024;21
2024;Mskduh;København;725615,916;6177698,836;19-06-2024;9
2024;Mskduh;København;724137,001;6176973,001;20-06-2024;4
2024;Anmsuh;København;724795,177;6175118,869;20-06-2024;21
2024;Anmsuh;København;722422,936;6170016,618;22-05-2024;14
2024;Pskduh;København;722270,001;6178680,001;21-06-2024;11
2024;Pskduh;København;723313,001;6180620,001;24-06-2024;17
2024;Pskduh;København;722070,771;6172849,84;25-06-2024;8
2024;Pskduh;København;722121,566;6178520,475;16-06-2024;13
2024;Anmsuh;København;720986,863;6173505,659;25-04-2024;10
2024;Anmsuh;København;719867,001;6174738,001;26-04-2024;20
2024;Exuh;København;726550,001;6174597,001;12-06-2024;15
2024;Anmsuh;København;724529,001;6175035,001;21-06-2024;11
2024;Anmsuh;København;725892,001;6176541,001;21-06-2024;16
2024;Anmsuh;København;726467,001;6175746,001;21-06-2024;14
2024;Exuh;København;721906,211;6172274,61;21-06-2024;17
2024;Anmsuh;København;725354,001;6175988,001;22-06-2024;1
2024;Anmsuh;København;723277,001;6178375,001;22-06-2024;16
2024;Anmsuh;København;721809,382;6179621,533;23-06-2024;16
2024;Anmsuh;København;724832,001;6175367,001;23-06-2024;17
2024;Anmsuh;København;724838,001;6179617,001;13-05-2024;10
2024;Anmsuh;København;728482,21;6174353,871;24-06-2024;10
2024;Exuh;København;726954,001;6173932,001;21-06-2024;9
2024;Anmsuh;København;726635,001;6173443,001;24-06-2024;17
2024;Anmsuh;København;723384,001;6175363,001;24-06-2024;16
2024;Anmsuh;København;724842,001;6170851,001;18-06-2024;14
2024;Anmsuh;København;717670,001;6179196,001;25-06-2024;13
2024;Anmsuh;København;722092,001;6178521,001;25-06-2024;16
2024;Anmsuh;København;722332,001;6174251,001;26-06-2024;7
2024;Pskduh;København;722633,001;6175058,001;26-06-2024;11
2024;Exuh;København;722872,501;6177508,1;26-06-2024;16
2024;Anmsuh;København;725267,001;6179392,001;26-06-2024;14
2024;Anmsuh;København;722649,001;6180827,001;26-06-2024;16
2024;Exuh;København;719589,308;6172942,45;26-06-2024;15
2024;Anmsuh;København;722201,001;6179177,001;26-06-2024;17
2024;Anmsuh;København;724041,001;6175914,001;26-06-2024;22
2024;Exuh;København;728553,651;6174013,01;27-06-2024;2
2024;Exuh;København;721885,081;6172562,19;26-06-2024;7
2024;Exuh;København;721832,001;6169375,001;09-06-2024;11
2024;Exuh;København;721146,073;6178511,299;27-06-2024;12
2024;Anmsuh;København;723216,001;6171168,001;18-06-2024;19
2024;Anmsuh;København;723769,001;6174143,001;25-06-2024;18
2024;Exuh;København;725489,001;6175706,001;27-06-2024;16
2024;Anmsuh;København;729229,001;6172743,001;27-06-2024;16
2024;Anmsuh;København;725149,001;6169809,001;27-06-2024;14
2024;Exuh;København;726666,861;6174241,45;27-06-2024;20
2024;Pskduh;København;723716,001;6179857,001;27-06-2024;21
2024;Exuh;København;725778,001;6176270,001;27-06-2024;21
2024;Anmsuh;København;724679,001;6177348,001;27-06-2024;22
2024;Mskduh;København;719134,001;6173430,001;26-06-2024;19
2024;Mskduh;København;723126,788;6177952,346;22-06-2024;0
2024;Mskduh;København;720775,909;6172980,49;22-06-2024;15
2024;Mskduh;København;725867,001;6178106,001;21-06-2024;6
2024;Mskduh;København;723988,001;6176403,001;27-06-2024;12
2024;Pskduh;København;726725,001;6175435,001;24-06-2024;14
2024;Anmsuh;København;725497,001;6176042,001;26-06-2024;21
2024;Mskduh;København;727362,001;6174243,001;27-06-2024;20
2024;Anmsuh;København;720935,065;6168715,125;26-06-2024;15
2024;Pskduh;København;722162,937;6178509,357;28-05-2024;15
2024;Pskduh;København;727254,001;6173142,001;28-06-2024;8
2024;Pskduh;København;723920,001;6177015,001;29-06-2024;3
2024;Pskduh;København;725612,001;6174937,001;30-06-2024;0
2024;Pskduh;København;722284,001;6178817,001;30-06-2024;13
2024;Pskduh;København;720239,001;6173287,001;29-05-2024;7
2024;Pskduh;København;722318,001;6172639,001;20-06-2024;9
2024;Pskduh;København;719492,001;6174915,001;03-07-2024;17
2024;Pskduh;København;726596,001;6173288,001;04-07-2024;16
2024;Anmsuh;København;718716,001;6177496,001;27-06-2024;7
2024;Exuh;København;724448,001;6176551,001;27-06-2024;8
2024;Anmsuh;København;727567,012;6172182,787;28-06-2024;6
2024;Exuh;København;727030,001;6173789,001;20-06-2024;15
2024;Exuh;København;717291,361;6179983,37;28-06-2024;17
2024;Exuh;København;722067,461;6178553,39;28-06-2024;21
2024;Anmsuh;København;722824,001;6178959,001;29-06-2024;3
2024;Exuh;København;727528,001;6172314,001;29-06-2024;1
2024;Anmsuh;København;721041,001;6174554,001;29-06-2024;9
2024;Exuh;København;718476,261;6176053,42;29-06-2024;9
2024;Exuh;København;723841,171;6175588,56;29-06-2024;2
2024;Anmsuh;København;724725,001;6174474,001;29-06-2024;23
2024;Anmsuh;København;724301,001;6179913,001;30-06-2024;21
2024;Exuh;København;723780,351;6178424,87;30-06-2024;22
2024;Exuh;København;;;01-07-2024;0
2024;Anmsuh;København;718775,001;6177264,001;30-06-2024;23
2024;Anmsuh;København;726868,001;6175544,001;01-07-2024;22
2024;Exuh;København;720069,891;6177067,72;27-06-2024;6
2024;Exuh;København;723587,701;6175363,9;28-06-2024;21
2024;Anmsuh;København;725221,001;6170288,001;02-07-2024;14
2024;Anmsuh;København;723107,001;6179469,001;02-07-2024;22
2024;Anmsuh;København;721163,001;6174144,001;03-07-2024;11
2024;Anmsuh;København;720264,001;6178847,001;03-07-2024;22
2024;Exuh;København;721315,621;6177944,35;24-06-2024;16
2024;Anmsuh;København;727379,001;6174951,001;04-07-2024;12
2024;Anmsuh;København;721907,001;6178932,001;04-07-2024;17
2024;Anmsuh;København;721183,001;6174703,001;20-06-2024;12
2024;Pskduh;København;721707,001;6179414,001;28-06-2024;23
2024;Mskduh;København;721820,001;6180149,001;24-05-2024;21
2024;Mskduh;København;720032,001;6172182,001;27-06-2024;5
2024;Mskduh;København;722144,339;6180067,862;27-06-2024;14
2024;Mskduh;København;719906,001;6177707,001;29-06-2024;17
2024;Mskduh;København;725503,001;6179541,001;29-06-2024;19
2024;Mskduh;København;725699,001;6177323,001;30-06-2024;14
2024;Mskduh;København;723388,001;6177957,001;30-06-2024;17
2024;Mskduh;København;725267,001;6176793,001;30-06-2024;20
2024;Mskduh;København;724737,001;6179696,001;02-07-2024;20
2024;Pskduh;København;725790,001;6176567,001;29-06-2024;16
2024;Pskduh;København;720150,588;6179665,113;08-07-2024;11
2024;Exuh;København;723899,141;6175789,92;30-06-2024;10
2024;Exuh;København;725594,001;6174923,001;30-06-2024;13
2024;Anmsuh;København;723542,001;6179847,001;30-06-2024;15
2024;Anmsuh;København;724353,186;6175741,375;05-07-2024;13
2024;Exuh;København;724568,742;6175016,291;05-07-2024;18
2024;Anmsuh;København;720817,001;6173100,001;05-07-2024;15
2024;Anmsuh;København;722477,001;6174246,001;06-07-2024;0
2024;Anmsuh;København;720753,001;6172747,001;07-07-2024;0
2024;Exuh;København;725832,001;6177158,001;07-07-2024;12
2024;Anmsuh;København;725653,001;6173694,001;08-07-2024;13
2024;Anmsuh;København;723437,001;6176381,001;08-07-2024;16
2024;Anmsuh;København;725272,001;6175009,001;08-07-2024;17
2024;Exuh;København;720599,001;6177705,001;08-07-2024;16
2024;Anmsuh;København;725526,001;6171919,001;09-07-2024;8
2024;Exuh;København;721662,501;6172675,94;28-06-2024;14
2024;Anmsuh;København;724651,001;6177302,001;09-07-2024;16
2024;Exuh;København;724616,001;6174931,001;09-07-2024;15
2024;Anmsuh;København;725520,001;6179524,001;10-07-2024;7
2024;Exuh;København;724684,001;6175421,001;04-06-2024;8
2024;Anmsuh;København;725050,719;6175186,976;28-06-2024;14
2024;Anmsuh;København;725108,001;6170806,001;02-07-2024;13
2024;Anmsuh;København;726715,001;6175065,001;11-07-2024;9
2024;Exuh;København;724037,001;6176167,001;05-07-2024;15
2024;Exuh;København;720975,001;6177641,001;22-06-2024;15
2024;Anmsuh;København;722898,001;6178716,001;03-07-2024;16
2024;Exuh;København;719838,791;6173789,72;11-07-2024;13
2024;Exuh;København;728412,001;6174465,001;11-07-2024;11
2024;Anmsuh;København;723369,001;6180481,001;11-07-2024;21
2024;Pskduh;København;722355,001;6178272,001;07-07-2024;18
2024;Mskduh;København;723806,001;6176092,001;06-07-2024;0
2024;Mskduh;København;723703,001;6179548,001;06-07-2024;15
2024;Mskduh;København;720420,001;6172427,001;08-07-2024;21
2024;Mskduh;København;719028,363;6176182,05;11-07-2024;3
2024;Pskduh;København;723525,001;6177117,001;06-07-2024;19
2024;Anmsuh;København;723014,001;6180371,001;04-07-2024;20
2024;Anmsuh;København;720942,001;6178973,001;09-07-2024;10
2024;Anmsuh;København;723869,001;6174952,001;10-07-2024;12
2024;Exuh;København;717072,102;6178822,174;28-06-2024;18
2024;Pskduh;København;719671,001;6178859,001;15-07-2024;9
2024;Pskduh;København;720479,001;6172229,001;18-07-2024;9
2024;Anmsuh;København;723795,001;6177540,001;07-05-2024;13
2024;Exuh;København;724995,791;6172333,161;13-07-2024;6
2024;Anmsuh;København;722700,771;6173226,127;14-07-2024;9
2024;Anmsuh;København;718685,001;6177634,001;30-06-2024;23
2024;Anmsuh;København;721095,001;6174294,001;30-06-2024;0
2024;Exuh;København;724995,791;6172333,161;28-06-2024;18
2024;Anmsuh;København;726034,001;6174420,001;06-07-2024;15
2024;Anmsuh;København;719497,001;6176608,001;16-07-2024;13
2024;Exuh;København;724703,211;6180214,669;17-07-2024;10
2024;Exuh;København;722678,881;6172423,57;17-07-2024;14
2024;Anmsuh;København;723988,001;6178420,001;17-07-2024;17
2024;Pskduh;København;720893,862;6179020,118;13-07-2024;5
2024;Mskduh;København;726567,001;6171674,001;12-07-2024;13
2024;Mskduh;København;719510,001;6175149,001;14-07-2024;2
2024;Pskduh;København;723399,001;6174951,001;07-06-2024;15
2024;Pskduh;København;727045,001;6174035,001;17-07-2024;16
2024;Anmsuh;København;719696,001;6178693,001;28-06-2024;22
2024;Anmsuh;København;724746,713;6176719,621;14-07-2024;4
2024;Anmsuh;København;720343,001;6171874,001;14-07-2024;6
2024;Exuh;København;718537,001;6175100,001;15-07-2024;21
2024;Pskduh;København;723034,001;6177748,001;19-07-2024;7
2024;Anmsuh;København;720961,001;6178958,001;05-07-2024;21
2024;Anmsuh;København;717798,202;6179618,455;21-07-2024;14
2024;Anmsuh;København;719374,689;6177458,24;22-07-2024;12
2024;Anmsuh;København;723939,001;6175639,001;20-07-2024;12
2024;Anmsuh;København;718148,001;6178063,001;23-07-2024;13
2024;Mskduh;København;720981,845;6172775,319;23-07-2024;23
2024;Pskduh;København;720706,001;6172765,001;25-07-2024;7
2024;Anmsuh;København;720485,587;6179271,419;25-07-2024;13
2024;Pskduh;København;723072,001;6179408,001;21-07-2024;10
2024;Mskduh;København;726529,792;6171808,783;12-07-2024;2
2024;Mskduh;København;727186,001;6172187,001;19-07-2024;19
2024;Mskduh;København;720445,51;6179291,885;20-07-2024;1
2024;Mskduh;København;726156,001;6175059,001;22-07-2024;0
2024;Mskduh;København;721146,073;6178511,299;23-07-2024;11
2024;Mskduh;København;725416,001;6178510,001;24-07-2024;1
2024;Mskduh;København;724020,719;6175829,668;24-07-2024;12
2024;Pskduh;København;724663,001;6178475,001;20-07-2024;12
2024;Pskduh;København;722783,931;6176895,82;21-07-2024;22
2024;Pskduh;København;723763,001;6175582,001;18-05-2024;15
2024;Pskduh;København;727208,008;6173308,331;29-07-2024;12
2024;Pskduh;København;720389,001;6172811,001;31-07-2024;12
2024;Pskduh;København;727318,001;6174213,001;31-07-2024;14
2024;Pskduh;København;722699,875;6173225,683;01-08-2024;7
2024;Pskduh;København;719280,001;6175551,001;01-08-2024;15
2024;Anmsuh;København;726627,001;6173919,001;09-02-2024;23
2024;Mskduh;København;718817,231;6179139,236;26-07-2024;6
2024;Anmsuh;København;723417,001;6179270,001;26-07-2024;15
2024;Exuh;København;723582,001;6175017,001;27-07-2024;8
2024;Anmsuh;København;725796,001;6176313,001;27-07-2024;10
2024;Anmsuh;København;719018,001;6179029,001;27-07-2024;12
2024;Exuh;København;723311,148;6171120,779;27-07-2024;16
2024;Anmsuh;København;719372,001;6173113,001;28-07-2024;11
2024;Exuh;København;722297,001;6178910,001;28-07-2024;15
2024;Anmsuh;København;719310,001;6173222,001;28-07-2024;15
2024;Anmsuh;København;723961,813;6176246,626;29-07-2024;13
